,twitter source account,Tweets ago,Date,Compound,Negative,Positive,Neutral,tweet_text
294,@CNN,95,Fri May 22 04:23:04 +0000 2020,-0.5267,0.159,0.0,0.841,"Michigan Gov. Gretchen Whitmer says President Trump's threat to withhold federal funds from the state because, in a… https://t.co/EaTckwncyK"
295,@CNN,96,Fri May 22 04:22:18 +0000 2020,0.4019,0.0,0.124,0.876,"Michigan Gov. Gretchen Whitmer says all Americans should wear masks. 

""I would appreciate it if everyone with a pl… https://t.co/atgMRWBHrP"
296,@CNN,97,Fri May 22 04:21:54 +0000 2020,0.2732,0.079,0.126,0.795,"""I am grateful for the victory,"" says Michigan Gov. Gretchen Whitmer about a judge dismissing a lawsuit filed by Re… https://t.co/0WBmN9yCq3"
297,@CNN,98,Fri May 22 04:19:12 +0000 2020,0.0387,0.0,0.052,0.948,The South has always mattered in American politics. But it's about to matter even more over the next decade. | Anal… https://t.co/csF9huuDXB
298,@CNN,99,Fri May 22 04:03:52 +0000 2020,-0.8126,0.27,0.0,0.73,"A Long Island man was stabbed and killed by his son during a Zoom video chat with several people Thursday, Suffolk… https://t.co/2TKUOx5dxA"
299,@CNN,100,Fri May 22 03:50:55 +0000 2020,0.4391,0.087,0.162,0.751,"When ""Pac-Man"" debuted 40 years ago, no one could have predicted it would become the most successful arcade game of… https://t.co/UrkJwqXO1m"
300,@Fox,1,Fri May 22 02:47:32 +0000 2020,0.4019,0.0,0.213,0.787,@callmevlad i chuckle at every single one of the troll tweets
301,@Fox,2,Fri May 22 02:43:47 +0000 2020,-0.6369,0.234,0.0,0.766,"I see many people in development paying very little attention to HTML for different reasons (fake inferiority, ”it’… https://t.co/nl94LdezGt"
302,@Fox,3,Fri May 22 02:42:03 +0000 2020,0.4939,0.0,0.132,0.868,"💡here’s another reason to care about HTML: monitoring &amp; testing tools.

any tool crawling the DOM is likely to fail… https://t.co/VtxKShv1sT"
303,@Fox,4,Fri May 22 02:08:38 +0000 2020,-0.8205,0.335,0.0,0.665,@buzzusborne faving this for my next existential ”am I any good??” crisis. 😭❤️
304,@Fox,5,Fri May 22 02:08:05 +0000 2020,0.4588,0.0,0.208,0.792,@riblah that is true. I too have been people who were pretending to be helpful but just wanted to advance themselve… https://t.co/1egNAUE9ck
305,@Fox,6,Fri May 22 00:57:41 +0000 2020,0.7269,0.0,0.303,0.697,"Currently, I’m grateful for working with design-savvy &amp; product-oriented people, which drastically improved my desi… https://t.co/lhemsclD0u"
306,@Fox,7,Fri May 22 00:55:59 +0000 2020,0.0,0.0,0.0,1.0,"I never had professional mentorship IN MY CAREER. I rarely had managers. If I did, they did the bare minimum or wer… https://t.co/vbhZddRlGh"
307,@Fox,8,Fri May 22 00:37:03 +0000 2020,0.0,0.0,0.0,1.0,"⚡️I haven’t written an article about web performance in ~month, which means it’s time for another one!

coming soon… https://t.co/wqmzrP3pR3"
308,@Fox,9,Thu May 21 23:49:56 +0000 2020,0.7184,0.0,0.231,0.769,"@rauchg if you liked this, you will enjoy this netflix case study I featured a while back in @perfemail. it covers… https://t.co/ZvdVDRohRW"
309,@Fox,10,Thu May 21 03:46:26 +0000 2020,0.0,0.0,0.0,1.0,@ow what is happening with these icons though
310,@Fox,11,Thu May 21 00:10:26 +0000 2020,-0.6124,0.25,0.0,0.75,"why bother working on a reasonable verification system if you can make people fight for checkmarks

https://t.co/BYV0rjWb8N"
311,@Fox,12,Wed May 20 23:03:49 +0000 2020,0.0,0.0,0.0,1.0,@meyerweb prime assholery
312,@Fox,13,Wed May 20 22:57:37 +0000 2020,0.0,0.0,0.0,1.0,"you will never verify me, you cowards

https://t.co/3uT26tY9Ow"
313,@Fox,14,Wed May 20 22:57:00 +0000 2020,-0.216,0.2,0.172,0.628,"RT @JillWetzler: Ahahahaha what a witty and clever joke about a tremendously biased and neglected feature that has been ""on hold"" for liter…"
314,@Fox,15,Wed May 20 04:18:46 +0000 2020,0.7184,0.0,0.28,0.72,"me: *asks a question*

@AWSSupport:

@AWSSupport: if you’d like support that will be 3% of your bill

me: fine, *pa… https://t.co/bihzAynjJ3"
315,@Fox,16,Wed May 20 04:09:25 +0000 2020,-0.34,0.18,0.118,0.702,"The worst support I have ever seen in my career is hands-down @AWSSupport @awscloud. 

Endless questions unanswered… https://t.co/gnrEN4EY1j"
316,@Fox,17,Wed May 20 02:04:56 +0000 2020,-0.6249,0.157,0.0,0.843,"In March, there were a lot of predictions on how the global crisis is going to hit tech companies. 

Some are true… https://t.co/QRwG0sHVY7"
317,@Fox,18,Wed May 20 01:52:56 +0000 2020,0.0,0.0,0.0,1.0,@dan_abramov masculinity stereotyping.
318,@Fox,19,Wed May 20 00:21:59 +0000 2020,-0.0229,0.124,0.121,0.754,"”I didn’t develop any enviable habits, and I’m more than OK with that. It’s an achievement to have rejected the pro… https://t.co/r2eJDsODr9"
319,@Fox,20,Tue May 19 04:25:36 +0000 2020,0.6801,0.0,0.21,0.79,"A really good analysis of the Australian COVIDSafe app from both privacy and security standpoints. 👇🏻

https://t.co/u3dOlHhDdp"
320,@Fox,21,Tue May 19 00:40:00 +0000 2020,0.0,0.0,0.0,1.0,"RT @mjmichellekim: Fortune 500 CEOs
- 37 women, 34 of them white
- 3 women of color, all Asians (Indian, Taiwanese, Chinese)
- 0 Black wome…"
321,@Fox,22,Mon May 18 06:56:09 +0000 2020,-0.2023,0.121,0.088,0.792,"RT @perfemail: Performance Newsletter №49—track Web Vitals by @igrigorik, see JS framework impact by @tkadlec, learn if Chrome will block y…"
322,@Fox,23,Mon May 18 06:28:22 +0000 2020,-0.34,0.191,0.089,0.72,RT @drthema: Insecurity and imposter syndrome can create constant anxiety. Let’s breathe and give ourselves permission to release. It’s not…
323,@Fox,24,Mon May 18 06:13:28 +0000 2020,0.0,0.0,0.0,1.0,@jstn porn
324,@Fox,25,Mon May 18 00:57:29 +0000 2020,-0.6249,0.577,0.0,0.423,@pjrvs *insert existential crisis*
325,@Fox,26,Mon May 18 00:44:22 +0000 2020,0.0516,0.138,0.114,0.749,"@ow @pjrvs hahahaah it me 😂 

the problem I currently have is that the last redesign was when I still was looking f… https://t.co/rwfgE0HPIx"
326,@Fox,27,Mon May 18 00:38:59 +0000 2020,0.1531,0.0,0.091,0.909,@pjrvs nearly every day i want to blog again but then I look at my website and want to redesign it and we both know how that goes
327,@Fox,28,Sun May 17 04:40:37 +0000 2020,0.4926,0.0,0.242,0.758,@jongold i thought any time was suitable for good ol shitpost?!
328,@Fox,29,Sun May 17 01:04:40 +0000 2020,0.5046,0.168,0.345,0.487,"@makenosound yeah, how could that go wrong, I really can’t tell lmao"
329,@Fox,30,Sun May 17 01:04:01 +0000 2020,-0.1326,0.148,0.116,0.736,there’s never anything good hiding under “show more replies” on the bird website. never.
330,@Fox,31,Sun May 17 00:36:44 +0000 2020,0.0,0.0,0.0,1.0,"If that’s the condition for going to restaurants and bars, I won’t be going. Still, can get takeaway without sacrif… https://t.co/lhb9u9YIG4"
331,@Fox,32,Sun May 17 00:36:44 +0000 2020,-0.4098,0.099,0.0,0.901,Who manages this data? How long do they have it for? How many people at a given place have my data? There are no re… https://t.co/3adivIh0M2
332,@Fox,33,Sun May 17 00:36:44 +0000 2020,0.2037,0.141,0.175,0.684,"Victoria announced lifting of restrictions and closures for hospitality venues, which is great.

What’s not great i… https://t.co/hmzqfYA4Uj"
333,@Fox,34,Sat May 16 01:54:19 +0000 2020,-0.6124,0.191,0.068,0.741,"RT @SarahMoran: If you have a job, stand in solidarity with those who don’t.

💔 594,300 Aussie jobs gone
💔 underemployment up 4.9% to 13.7%…"
334,@Fox,35,Fri May 15 23:35:19 +0000 2020,-0.25,0.2,0.0,0.8,"fb ruining gifs and expanding its tentacles, again

https://t.co/LpP8w4Ls4K"
335,@Fox,36,Fri May 15 10:54:01 +0000 2020,0.5106,0.0,0.264,0.736,@benschwarz @MelissaKaulfuss here it is; ask me anything you want to know :) https://t.co/55HQrCEKeO
336,@Fox,37,Fri May 15 09:56:27 +0000 2020,0.0,0.0,0.0,1.0,@dotmariusz woah. we have 15-25 cases a day for the whole country and only now some of the restaurants in some stat… https://t.co/IMqs2bIs93
337,@Fox,38,Fri May 15 04:38:02 +0000 2020,0.7964,0.054,0.229,0.716,@alexgoffey aaahhh 🤤 I have been wondering if I should buy their book. their cakes are the best (and the most luxurious 😂)
338,@Fox,39,Fri May 15 02:40:18 +0000 2020,0.0,0.0,0.0,1.0,@eleanorkh and fashionable
339,@Fox,40,Fri May 15 01:53:42 +0000 2020,0.8271,0.0,0.283,0.717,"I had a responsible, socially distanced coffee walk with a friend today (👋🏻 @eleanorkh). First time in two months.… https://t.co/iiqOLRkRMq"
340,@Fox,41,Fri May 15 00:33:28 +0000 2020,0.0,0.0,0.0,1.0,@csswizardry https://t.co/o4a1RleD2N
341,@Fox,42,Fri May 15 00:10:03 +0000 2020,0.0,0.0,0.0,1.0,"RT @humanworkplace: Your job title does not define you

Your salary does not define you

You are righteous with or without a job

Don’t let…"
342,@Fox,43,Thu May 14 08:57:15 +0000 2020,0.0,0.0,0.0,1.0,@glenmaddern singapore?? 🙃
343,@Fox,44,Thu May 14 02:37:36 +0000 2020,0.296,0.0,0.099,0.901,we’ve been quietly testing @____lighthouse 6 beta for a few months and will be running the stable version right aft… https://t.co/nn8gC3xuzj
344,@Fox,45,Thu May 14 01:34:52 +0000 2020,0.0,0.0,0.0,1.0,"RT @venikunche: white women != diversity

Having just white women does not make your team or your event diverse."
345,@Fox,46,Wed May 13 06:12:46 +0000 2020,-0.6652,0.19,0.0,0.81,"@the_patima but, tbh, I am sick of those debates who’s real or not. they’re all gatekeeping people (usually minorit… https://t.co/ge18a8SEuP"
346,@Fox,47,Wed May 13 06:09:06 +0000 2020,-0.2411,0.116,0.0,0.884,"@the_patima internally: never. your designer perfectionism and impostor syndrome won’t let u.
externally: never. th… https://t.co/5gi4de60QI"
347,@Fox,48,Wed May 13 06:04:33 +0000 2020,0.0,0.0,0.0,1.0,"everything about this is golden.

https://t.co/WHoNBbEnS6"
348,@Fox,49,Wed May 13 02:38:02 +0000 2020,-0.34,0.118,0.0,0.882,"the obsession with tooling (incl. frameworks) is deeply rooted in tech. 

it’s also constantly weaponised to talk p… https://t.co/boCYtXGtJT"
349,@Fox,50,Wed May 13 02:36:48 +0000 2020,0.8168,0.0,0.263,0.737,"@NatDudley omgmgmgmgmgmg yes!! i still remember when i went to see nanette at MICF; one of my first, and the best e… https://t.co/KNWtuMNvak"
350,@Fox,51,Wed May 13 02:25:54 +0000 2020,-0.8042,0.289,0.045,0.666,"I want @ArtifactUprsng, but in Australia. Are there really no high quality, decently priced photo+framing services here? 😭"
351,@Fox,52,Tue May 12 06:54:13 +0000 2020,0.6696,0.0,0.379,0.621,@benschwarz @glenmaddern i recommend never reading your mentions. works a treat!
352,@Fox,53,Mon May 11 09:42:41 +0000 2020,0.802,0.042,0.259,0.699,"RT @karenkho: Economics says the best gifts for moms are:
-paid parental leave
-affordable child care
-men doing much more housework and pa…"
353,@Fox,54,Mon May 11 09:15:42 +0000 2020,0.0,0.0,0.0,1.0,RT @maiab: I have figured out why people who work at big companies are so much less productive than people who work at startups and it’s be…
354,@Fox,55,Mon May 11 06:14:34 +0000 2020,0.0387,0.101,0.178,0.721,"@holman writing like that is okay (I agree with the sentiment &amp; been saying this for ages) but it offers no data, n… https://t.co/sgW6lopf3B"
355,@Fox,56,Mon May 11 01:45:01 +0000 2020,0.6124,0.0,0.2,0.8,@KasperWargula I use https://t.co/M5g71J0FVV but I think there are some tools that integrate directly with slack :)
356,@Fox,57,Sun May 10 06:16:15 +0000 2020,0.0,0.0,0.0,1.0,RT @rachelyhe_: “design leaders” who need to rip into junior designers in order to voice a dissenting opinion are not real leaders
357,@Fox,58,Thu May 07 23:28:57 +0000 2020,0.0,0.0,0.0,1.0,RT @jessica_salfia: This poem is called “First lines of emails I’ve received while quarantining.” https://t.co/4keCqPaO63
358,@Fox,59,Thu May 07 22:48:26 +0000 2020,0.6124,0.136,0.364,0.5,"@NatDudley well, that is awful. I’m glad she found a much better home. ❤️"
359,@Fox,60,Thu May 07 22:47:27 +0000 2020,-0.1027,0.104,0.088,0.808,@danrubin I had the same problem with finding refried beans without lard. It’s a thing for sure; takes a bit of loo… https://t.co/olAGrqcj70
360,@Fox,61,Thu May 07 22:45:46 +0000 2020,0.5093,0.0,0.397,0.603,@NatDudley omg what a cute fluff!
361,@Fox,62,Thu May 07 21:51:22 +0000 2020,0.1531,0.069,0.091,0.839,RT @kosamari: 5G is not gonna make your frontend performance disappear just like LTE and high performance CPU didn't fix it in the past dec…
362,@Fox,63,Thu May 07 10:48:35 +0000 2020,-0.8625,0.375,0.0,0.625,„Ordinary life before the pandemic was already a catastrophe of desperation and exclusion for too many human beings… https://t.co/V04bdf3OwT
363,@Fox,64,Thu May 07 09:46:52 +0000 2020,0.0,0.0,0.0,1.0,@jongold tips from long-time bagel maker: don’t use baking soda. barley malt syrup changes nothing. bagels need 5 i… https://t.co/mViNXWgrhv
364,@Fox,65,Thu May 07 02:36:12 +0000 2020,0.4753,0.0,0.219,0.781,"@TheCodePixi that’s much more convenient! ios hasn’t gotten to that yet, lol"
365,@Fox,66,Thu May 07 02:34:19 +0000 2020,0.7345,0.0,0.382,0.618,"@TheCodePixi haha, all good! I use https://t.co/M5g71J0FVV 👍🏻"
366,@Fox,67,Thu May 07 02:29:06 +0000 2020,0.0,0.0,0.0,1.0,"posting self-recorded GIFs is a long-term strategy I used to build team connection with remote co-workers. now, I’m… https://t.co/zNJrbQ8AXE"
367,@Fox,68,Wed May 06 04:52:38 +0000 2020,0.69,0.0,0.24,0.76,@anildash same! I definitely evolved the rules as the time passed. but definitely it has prompted thinking and bein… https://t.co/1lpK315ZAe
368,@Fox,69,Wed May 06 04:46:33 +0000 2020,0.0,0.0,0.0,1.0,@anildash they are always the same
369,@Fox,70,Wed May 06 04:43:13 +0000 2020,0.0,0.0,0.0,1.0,"also, to clarify: I RT all underrepresented groups, including PoC and LGBTQIA+. gender ain’t binary, nor it’s the p… https://t.co/y1ZyLdYPU3"
370,@Fox,71,Wed May 06 04:38:43 +0000 2020,-0.5994,0.274,0.0,0.726,here to block all whataboutists and offended white men who will emerge in this thread
371,@Fox,72,Wed May 06 04:37:24 +0000 2020,0.8968,0.0,0.33,0.67,"@theshawwn thanks but I had enough of white men wisdom in my time, which this is a prime example of 👋🏻"
372,@Fox,73,Wed May 06 04:35:19 +0000 2020,0.0,0.0,0.0,1.0,@Firesphere you can make your own rules. I include PoC and LGBTQIA+.
373,@Fox,74,Wed May 06 04:15:29 +0000 2020,-0.296,0.099,0.0,0.901,"noticed someone pointing out that @anildash only retweets women. 

his statement got me to stop RTing men + focus o… https://t.co/1h2LAxCgdA"
374,@Fox,75,Tue May 05 00:23:41 +0000 2020,-0.0516,0.124,0.114,0.762,@jongold I am genuinely excited by vegetables and teen kaz is screaming ”what is vegetable”. it’s a mood
375,@Fox,76,Mon May 04 10:07:18 +0000 2020,0.4199,0.0,0.108,0.892,@KaiBrach Thank you so much! It really means a lot to me since it’s my first exercise on executing a brand with ful… https://t.co/XuiBGEaBfz
376,@Fox,77,Mon May 04 05:21:23 +0000 2020,0.6369,0.0,0.296,0.704,"@jongold long live five elephant cheesecake, the best pie ❤️"
377,@Fox,78,Mon May 04 05:14:12 +0000 2020,0.7177,0.0,0.5,0.5,@jongold these photos are so beautiful
378,@Fox,79,Mon May 04 03:37:03 +0000 2020,0.2751,0.161,0.202,0.637,While semantics might be useful for greater adoption of web performance it does not solve the inequity problem at a… https://t.co/wljihtJAWm
379,@Fox,80,Mon May 04 03:29:38 +0000 2020,0.2263,0.0,0.091,0.909,"A more understandable name for #webperf can be helpful. 

But what we need is widespread understanding of its impor… https://t.co/5PHzMdte35"
380,@Fox,81,Mon May 04 02:36:57 +0000 2020,0.0,0.0,0.0,1.0,@marekIsOkay 🙌🏻
381,@Fox,82,Mon May 04 02:36:50 +0000 2020,0.4199,0.0,0.285,0.715,@imtraptir thank you! ✊🏻
382,@Fox,83,Mon May 04 02:36:44 +0000 2020,0.0,0.0,0.0,1.0,@jilljubs squee ❤️
383,@Fox,84,Mon May 04 02:36:37 +0000 2020,0.4199,0.0,0.285,0.715,@stewartsc thank you! 🙌🏻
384,@Fox,85,Mon May 04 00:31:44 +0000 2020,0.2732,0.0,0.1,0.9,@unRonic @Grammarly I think in general such services are pretty invasive but the caveat that they might store what… https://t.co/WQYsnTeOMg
385,@Fox,86,Mon May 04 00:24:35 +0000 2020,0.8072,0.0,0.341,0.659,"I found @Grammarly really useful, but I can’t allow entertaining the thought they’re storing everything I write whe… https://t.co/x5urt9QRA2"
386,@Fox,87,Sun May 03 10:05:28 +0000 2020,-0.4588,0.246,0.129,0.625,"“A white identity is a trust fund, and its currency is grievance that is stolen from others.”

—Nesrine Malik"
387,@Fox,88,Sat May 02 06:58:00 +0000 2020,-0.6249,0.339,0.0,0.661,RT @NewYorker: Setting reasonable goals during a crisis. https://t.co/QIirBpnuJ7
388,@Fox,89,Sat May 02 06:29:35 +0000 2020,0.0,0.0,0.0,1.0,@jongold 🤤
389,@Fox,90,Sat May 02 03:55:56 +0000 2020,0.1779,0.081,0.107,0.812,"First time in my tech career of 15 years I’m a shareholder (also, in a profitable company that has no debts to anyo… https://t.co/VDOPxLNrva"
390,@Fox,91,Sat May 02 01:17:23 +0000 2020,0.68,0.0,0.285,0.715,@yesidanderfer thank you! 🤗 keeping it real at my house 🙏🏻
391,@Fox,92,Fri May 01 23:46:31 +0000 2020,0.4199,0.0,0.237,0.763,@MikeEsto thank you! 🙇🏻‍♀️
392,@Fox,93,Fri May 01 23:39:47 +0000 2020,0.2263,0.084,0.156,0.76,"@KaiBrach yeah, I was also surprised. I normally don’t answer calls from No Caller ID. the only reason why I did wa… https://t.co/QaQV0VbSoP"
393,@Fox,94,Fri May 01 23:25:56 +0000 2020,0.8553,0.052,0.284,0.663,"It also included a free influenza and  rsv virus test, which I also don’t have. Thanks, Aussie healthcare! 😂🙏🏻"
394,@Fox,95,Fri May 01 22:49:01 +0000 2020,-0.3903,0.107,0.0,0.893,"Tested negative for corona 🙃 (I knew that would be the case, but followed the rules nonetheless!). 

Got a call abo… https://t.co/vYTQ8FpMpb"
